5.8,2.6,4,1.2,versicolor,6.7,3.1,5.6,2.4,virginica
5,2.3,3.3,1,versicolor,6.5,3.2,5.1,2,virginica
5,2.3,3.3,1,versicolor,7.4,2.8,6.1,1.9,virginica
5.6,2.7,4.2,1.3,versicolor,6.3,3.3,6,2.5,virginica
5.6,2.7,4.2,1.3,versicolor,6.9,3.2,5.7,2.3,virginica
5.6,2.7,4.2,1.3,versicolor,6.7,3.1,5.6,2.4,virginica
5.7,3,4.2,1.2,versicolor,6.5,3.2,5.1,2,virginica
5.7,3,4.2,1.2,versicolor,7.4,2.8,6.1,1.9,virginica
5.7,2.9,4.2,1.3,versicolor,6.3,3.3,6,2.5,virginica
5.7,2.9,4.2,1.3,versicolor,6.9,3.2,5.7,2.3,virginica
5.7,2.9,4.2,1.3,versicolor,6.7,3.1,5.6,2.4,virginica
6.2,2.9,4.3,1.3,versicolor,6.5,3.2,5.1,2,virginica
6.2,2.9,4.3,1.3,versicolor,7.4,2.8,6.1,1.9,virginica
5.1,2.5,3,1.1,versicolor,6.3,3.3,6,2.5,virginica
5.1,2.5,3,1.1,versicolor,6.9,3.2,5.7,2.3,virginica
5.1,2.5,3,1.1,versicolor,6.7,3.1,5.6,2.4,virginica
5.7,2.8,4.1,1.3,versicolor,6.5,3.2,5.1,2,virginica
5.7,2.8,4.1,1.3,versicolor,7.4,2.8,6.1,1.9,virginica
